20.9787 	EXP 	slider: markerPos = 1.02
20.9952 	EXP 	slider: markerPos = 1.02
21.0121 	EXP 	slider: markerPos = 1.02
21.0283 	EXP 	slider: markerPos = 1.02
21.0607 	EXP 	slider: markerPos = 1.02
21.0785 	EXP 	slider: markerPos = 1.02
21.0954 	EXP 	slider: markerPos = 1.02
21.1122 	EXP 	slider: markerPos = 1.02
21.1234 	DATA 	Mouse:  Left button up, pos=(103,117)
21.1282 	EXP 	slider: markerPos = 1.02
21.1456 	EXP 	slider: markerPos = 1.02
21.1533 	EXP 	New trial (rep=0, index=11): OrderedDict([('study_word', 'police')])
21.1769 	EXP 	text: autoDraw = False
21.1769 	EXP 	slider: autoDraw = False
21.1769 	EXP 	text: height = 0.05
21.1769 	EXP 	text: height = 0.05
21.1769 	EXP 	text: height = 0.05
21.1769 	EXP 	text: text = 'police'
21.1769 	EXP 	slider: markerPos = None
21.1769 	EXP 	slider: markerPos = None
21.1769 	EXP 	text: autoDraw = True
21.1769 	EXP 	slider: autoDraw = True
21.9338 	DATA 	Mouse: Left button down, pos=(103,117)
21.9457 	EXP 	slider: markerPos = 1.02
21.9624 	EXP 	slider: markerPos = 1.02
21.9785 	EXP 	slider: markerPos = 1.02
21.9950 	EXP 	slider: markerPos = 1.02
22.0271 	EXP 	slider: markerPos = 1.02
22.0447 	EXP 	slider: markerPos = 1.02
22.0625 	EXP 	slider: markerPos = 1.02
22.0941 	EXP 	slider: markerPos = 1.02
22.1122 	EXP 	slider: markerPos = 1.02
22.1289 	EXP 	slider: markerPos = 1.02
22.1449 	EXP 	slider: markerPos = 1.02
22.1491 	DATA 	Mouse:  Left button up, pos=(103,117)
22.1621 	EXP 	slider: markerPos = 1.02
22.1683 	EXP 	New trial (rep=0, index=12): OrderedDict([('study_word', 'phone')])
22.1942 	EXP 	text: autoDraw = False
22.1942 	EXP 	slider: autoDraw = False
22.1942 	EXP 	text: height = 0.05
22.1942 	EXP 	text: height = 0.05
22.1942 	EXP 	text: height = 0.05
22.1942 	EXP 	text: text = 'phone'
22.1942 	EXP 	slider: markerPos = None
22.1942 	EXP 	slider: markerPos = None
22.1942 	EXP 	text: autoDraw = True
22.1942 	EXP 	slider: autoDraw = True
22.6841 	DATA 	Mouse: Left button down, pos=(103,117)
22.6955 	EXP 	slider: markerPos = 1.02
22.7121 	EXP 	slider: markerPos = 1.02
22.7298 	EXP 	slider: markerPos = 1.02
22.7457 	EXP 	slider: markerPos = 1.02
22.7622 	EXP 	slider: markerPos = 1.02
22.7790 	EXP 	slider: markerPos = 1.02
22.7958 	EXP 	slider: markerPos = 1.02
22.8123 	EXP 	slider: markerPos = 1.02
22.8291 	EXP 	slider: markerPos = 1.02
22.8456 	EXP 	slider: markerPos = 1.02
22.8622 	EXP 	slider: markerPos = 1.02
